,Quarter,Banks,1. Gross Advances_Domestic Operation,1. Gross Advances_Global Operation,1. Gross Advances_Overseas Operation,8. Gross NPAs NPAs at the end of the Period  (a+b+c) _Domestic Operation,8. Gross NPAs NPAs at the end of the Period  (a+b+c) _Global Operation,8. Gross NPAs NPAs at the end of the Period  (a+b+c) _Overseas Operation,a. Sub-standard advances_Domestic Operation,a. Sub-standard advances_Global Operation,a. Sub-standard advances_Overseas Operation,b.  Doubtful advances_Domestic Operation,b.  Doubtful advances_Global Operation,b.  Doubtful advances_Overseas Operation,c.  Loss advances_Domestic Operation,c.  Loss advances_Global Operation,c.  Loss advances_Overseas Operation,9. Gross NPAs to Gross Advances (%)_Domestic Operation,9. Gross NPAs to Gross Advances (%)_Global Operation,9. Gross NPAs to Gross Advances (%)_Overseas Operation,12. Provisions for NPAs at end of the FY_Domestic Operation,12. Provisions for NPAs at end of the FY_Global Operation,12. Provisions for NPAs at end of the FY_Overseas Operation,13. Provision Coverage Ratio (Write-Off Adj) (%)_Domestic Operation,13. Provision Coverage Ratio (Write-Off Adj) (%)_Global Operation,13. Provision Coverage Ratio (Write-Off Adj) (%)_Overseas Operation,14. Net Advances_Domestic Operation,14. Net Advances_Global Operation,14. Net Advances_Overseas Operation,15. Net NPAs_Domestic Operation,15. Net NPAs_Global Operation,15. Net NPAs_Overseas Operation,16. Net NPAs to Net Advances (%)_Domestic Operation,16. Net NPAs to Net Advances (%)_Global Operation,16. Net NPAs to Net Advances (%)_Overseas Operation,17. Restructured Standard Advances_Domestic Operation,17. Restructured Standard Advances_Global Operation,17. Restructured Standard Advances_Overseas Operation,18. Restructured Std Adv to Gross Advances (%)_Domestic Operation,18. Restructured Std Adv to Gross Advances (%)_Global Operation,18. Restructured Std Adv to Gross Advances (%)_Overseas Operation,19. Stressed Advances (GNPAs+RestStdAdv)_Domestic Operation,19. Stressed Advances (GNPAs+RestStdAdv)_Global Operation,19. Stressed Advances (GNPAs+RestStdAdv)_Overseas Operation,20. Stressed Advances (GNPAs+RestStdAdv) to Gross Advances (%)_Domestic Operation,20. Stressed Advances (GNPAs+RestStdAdv) to Gross Advances (%)_Global Operation,20. Stressed Advances (GNPAs+RestStdAdv) to Gross Advances (%)_Overseas Operation,21. Loans sold to ARCs (April to date)_Domestic Operation,21. Loans sold to ARCs (April to date)_Global Operation,21. Loans sold to ARCs (April to date)_Overseas Operation,22. Loss or gain on loan sales (April to date)_Domestic Operation,22. Loss or gain on loan sales (April to date)_Global Operation,22. Loss or gain on loan sales (April to date)_Overseas Operation,Foreign_Dummy,Private_Dummy,Public_Dummy,Small_Finance_Dummy
89,2012Q3,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,12279300000,,,401600000,,,0,,,401600000,,,0,,,3.270545,,,,,,100,,,11877700000,,,0,,,0,,,0,,,0,,,401600000,,,3.270545,,,,,,,,,1,0,0,0
90,2012Q3,"BANK OF AMERICA , NATIONAL ASSOCIATION",54155771000,,,0,,,0,,,0,,,0,,,0,,,,,,,,,54155771000,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,1,0,0,0
91,2012Q3,BANK OF BAHRAIN & KUWAIT B.S.C.,6326900000,,,367189000,,,56031000,,,308489000,,,2669000,,,5.803616,,,,,,80.748606,,,6030400000,,,0,,,0,,,0,,,0,,,367189000,,,5.803616,,,,,,,,,1,0,0,0
92,2012Q3,BANK OF CEYLON,958811000,,,15250000,,,0,,,7450000,,,7800000,,,1.590512,,,,,,101.370492,,,943352000,,,0,,,0,,,0,,,0,,,15250000,,,1.590512,,,,,,,,,1,0,0,0
93,2012Q3,BANK OF NOVA SCOTIA,72000353000,,,348403000,,,348403000,,,0,,,0,,,0.483891,,,,,,25.000072,,,71913252000,,,261302000,,,0.363357,,,626500000,,,0.870135,,,974903000,,,1.354025,,,,,,,,,1,0,0,0
94,2012Q3,BARCLAYS BANK PLC,62889079000,,,5830259000,,,2225766000,,,2995939000,,,608554000,,,9.270702,,,,,,72.071893,,,58687101000,,,1628281000,,,2.774513,,,331863000,,,0.527696,,,6162122000,,,9.798398,,,,,,,,,1,0,0,0
95,2012Q3,BNP PARIBAS,46814300000,,,252000000,,,166100000,,,0,,,85900000,,,0.538297,,,,,,82.97619,,,46605200000,,,42900000,,,0.09205,,,0,,,0,,,252000000,,,0.538297,,,,,,,,,1,0,0,0
96,2012Q3,CITIBANK N.A,493680367000,,,14180487000,,,10207532000,,,3406889000,,,566066000,,,2.872402,,,,,,39.24983,,,488114550000,,,8614669000,,,1.764887,,,331616000,,,0.067172,,,14512103000,,,2.939575,,,,,,,,,1,0,0,0
97,2012Q3,COMMONWEALTH BANK OF AUSTRALIA,1122400000,,,0,,,0,,,0,,,0,,,0,,,,,,,,,1122400000,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,1,0,0,0
98,2012Q3,COOPERATIEVE RABOBANK U.A.,5683100000,,,0,,,0,,,0,,,0,,,0,,,,,,,,,5683100000,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,1,0,0,0
99,2012Q3,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,14775020000,,,5924000,,,0,,,0,,,5924000,,,0.040095,,,,,,100,,,14769096000,,,0,,,0,,,0,,,0,,,5924000,,,0.040095,,,,,,,,,1,0,0,0
100,2012Q3,CREDIT SUISSE AG,2500000000,,,0,,,0,,,0,,,0,,,0,,,,,,,,,2500000000,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,1,0,0,0
101,2012Q3,"CTBC BANK CO., LTD.",2967383000,,,150000000,,,150000000,,,0,,,0,,,5.054959,,,,,,63.984667,,,2871406000,,,0,,,0,,,,,,,,,150000000,,,5.054959,,,,,,,,,1,0,0,0
102,2012Q3,DBS BANK INDIA LTD.,137160704000,,,3910108000,,,2937446000,,,972662000,,,0,,,2.850749,,,,,,56.020192,,,134970254000,,,1719658000,,,1.274101,,,0,,,0,,,3910108000,,,2.850749,,,,,,,,,1,0,0,0
103,2012Q3,DEUTSCHE BANK AG,193330882000,,,1276292000,,,30185000,,,872115000,,,373992000,,,0.660159,,,,,,94.806204,,,192120878000,,,66287000,,,0.034503,,,0,,,0,,,1276292000,,,0.660159,,,,,,,,,1,0,0,0
104,2012Q3,FIRSTRAND BANK LTD,2129672000,,,0,,,0,,,0,,,0,,,0,,,,,,,,,2129672000,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,1,0,0,0
105,2012Q3,HONGKONG AND SHANGHAI BANKING CORPN.LTD.,360105500000,,,6418000000,,,2106300000,,,3910900000,,,400800000,,,1.782255,,,,,,79.160175,,,355025000000,,,1337400000,,,0.376706,,,137200000,,,0.0381,,,6555200000,,,1.820355,,,,,,,,,1,0,0,0
106,2012Q3,HSBC BANK OMAN S.A.O.G.,54400000,,,0,,,0,,,0,,,0,,,0,,,,,,,,,54400000,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,1,0,0,0
107,2012Q3,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,2553430000,,,0,,,0,,,0,,,0,,,0,,,,,,,,,2543216000,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,1,0,0,0
108,2012Q3,JPMORGAN CHASE BANK NATIONAL ASSOCIATION,46015002000,,,268900000,,,0,,,268900000,,,0,,,0.584375,,,,,,100,,,45746102000,,,0,,,0,,,0,,,0,,,268900000,,,0.584375,,,,,,,,,1,0,0,0
109,2012Q3,KBC BANK NV,8685900000,,,996300000,,,0,,,996300000,,,0,,,11.470314,,,,,,94.931246,,,7740100000,,,50500000,,,0.652446,,,0,,,0,,,996300000,,,11.470314,,,,,,,,,1,0,0,0
110,2012Q3,KRUNG THAI BANK PUBLIC COMPANY LIMITED,93661000,,,0,,,0,,,0,,,0,,,0,,,,,,,,,93661000,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,1,0,0,0
111,2012Q3,MASHREQ BANK PSC,718964000,,,6000,,,0,,,0,,,6000,,,0.000835,,,,,,100,,,718958000,,,0,,,0,,,0,,,0,,,6000,,,0.000835,,,,,,,,,1,0,0,0
112,2012Q3,MIZUHO BANK LTD,40196895000,,,63400000,,,0,,,0,,,63400000,,,0.157724,,,,,,100,,,40133495000,,,0,,,0,,,0,,,0,,,63400000,,,0.157724,,,,,,,,,1,0,0,0
113,2012Q3,MUFG Bank Ltd,67017962000,,,0,,,0,,,0,,,0,,,0,,,,,,,,,67017962000,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,1,0,0,0
114,2012Q3,NATIONAL AUSTRALIA BANK,0,,,0,,,0,,,0,,,0,,,,,,,,,,,,0,,,0,,,,,,0,,,,,,0,,,,,,,,,,,,1,0,0,0
115,2012Q3,NatWest Markets Plc,108325539000,,,3119276000,,,434336000,,,2684578000,,,362000,,,2.879539,,,,,,77.241033,,,105916178000,,,709916000,,,0.670262,,,0,,,0,,,3119276000,,,2.879539,,,,,,,,,1,0,0,0
116,2012Q3,SBERBANK,0,,,0,,,0,,,0,,,0,,,,,,,,,,,,0,,,0,,,,,,0,,,,,,0,,,,,,,,,,,,1,0,0,0
117,2012Q3,SBM BANK (INDIA) LTD.,6936826000,,,376952000,,,199027000,,,177925000,,,0,,,5.43407,,,,,,49.230937,,,6751249000,,,0,,,0,,,37367000,,,0.538676,,,414319000,,,5.972746,,,,,,,,,1,0,0,0
118,2012Q3,SHINHAN BANK,9760946000,,,0,,,0,,,0,,,0,,,0,,,,,,,,,9760946000,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,1,0,0,0
119,2012Q3,SOCIETE GENERALE,12707534000,,,7400000,,,0,,,0,,,7400000,,,0.058233,,,,,,100,,,12700134000,,,0,,,0,,,0,,,0,,,7400000,,,0.058233,,,,,,,,,1,0,0,0
120,2012Q3,SONALI BANK,191585000,,,5710000,,,0,,,0,,,5710000,,,2.9804,,,,,,107.670753,,,185437000,,,0,,,0,,,0,,,0,,,5710000,,,2.9804,,,,,,,,,1,0,0,0
121,2012Q3,STANDARD CHARTERED BANK,600410500000,,,31250200000,,,5933000000,,,5836200000,,,19481000000,,,5.204806,,,,,,90.55974,,,572110400000,,,3046700000,,,0.532537,,,2264500000,,,0.377159,,,33514700000,,,5.581964,,,,,,,,,1,0,0,0
122,2012Q3,UBS AG,9992500000,,,0,,,0,,,0,,,0,,,0,,,,,,,,,9992500000,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,1,0,0,0
123,2012Q3,UNITED OVERSEAS BANK LTD,68000000,,,0,,,0,,,0,,,0,,,0,,,,,,,,,68000000,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,1,0,0,0
124,2012Q3,WOORI BANK,200000000,,,0,,,0,,,0,,,0,,,0,,,,,,,,,200000000,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,1,0,0,0
125,2012Q3,AXIS BANK LIMITED,1465741100000,,,21153600000,,,7169700000,,,4222900000,,,9761000000,,,1.443202,,,,,,78.988919,,,1449032100000,,,6383200000,,,0.440515,,,36881200000,,,2.516215,,,58034800000,,,3.959417,,,,,,,,,0,1,0,0
126,2012Q3,CITY UNION BANK LIMITED,134367900000,,,1660700000,,,1210100000,,,408500000,,,42100000,,,1.235935,,,,,,64.280123,,,133300400000,,,806700000,,,0.605174,,,3042000000,,,2.263934,,,4702700000,,,3.499869,,,,,,,,,0,1,0,0
127,2012Q3,CSB BANK LIMITED,84347900000,,,2316100000,,,943400000,,,1292700000,,,80000000,,,2.745889,,,,,,51.824187,,,83147600000,,,1199000000,,,1.442014,,,3465200000,,,4.108223,,,5781300000,,,6.854113,,,,,,,,,0,1,0,0
128,2012Q3,DCB BANK LIMITED,58595400000,,,2259600000,,,412900000,,,868500000,,,978200000,,,3.856275,,,,,,83.421845,,,56710400000,,,384100000,,,0.677301,,,87700000,,,0.14967,,,2347300000,,,4.005946,,,,,,,,,0,1,0,0
129,2012Q3,FEDERAL BANK LTD,374474900000,,,14353300000,,,5269800000,,,6474600000,,,2608900000,,,3.832914,,,,,,80.373851,,,362938600000,,,2870200000,,,0.790822,,,19561100000,,,5.223608,,,33914400000,,,9.056522,,,,,,,,,0,1,0,0
130,2012Q3,HDFC BANK LTD.,2245986631000,,,18949200000,,,8109800000,,,6328400000,,,4511000000,,,0.843692,,,,,,80.290661,,,2230772193000,,,3734762000,,,0.16742,,,1203898000,,,0.053602,,,20153098000,,,0.897294,,,,,,,,,0,1,0,0
131,2012Q3,ICICI BANK LIMITED,2125743810000,,,96024220000,,,18070641000,,,69870025000,,,8083554000,,,4.517206,,,,,,80.71433,,,2048238504000,,,18600454000,,,0.90812,,,34032549000,,,1.600971,,,130056769000,,,6.118177,,,,,,,,,0,1,0,0
132,2012Q3,IDBI BANK LIMITED,1613448393000,,,58481297000,,,27766558000,,,29389930000,,,1324809000,,,3.624615,,,,,,39.493603,,,1590352022000,,,35384926000,,,2.224974,,,,,,,,,58481297000,,,3.624615,,,,,,,,,0,1,1,0
133,2012Q3,INDUSIND BANK LTD,397224000000,,,4095200000,,,2060000000,,,1986000000,,,49200000,,,1.030955,,,,,,72.086833,,,394271900000,,,1415500000,,,0.359016,,,851200000,,,0.214287,,,4946400000,,,1.245242,,,,,,,,,0,1,0,0
134,2012Q3,ING VYSYA BANK LTD,301921410000,,,1917917000,,,405873000,,,1512044000,,,0,,,0.635237,,,,,,79.14842,,,300403409000,,,398324000,,,0.132596,,,3072255000,,,1.017568,,,4990172000,,,1.652805,,,,,,,,,0,1,0,0
135,2012Q3,JAMMU & KASHMIR BANK LTD,347683900000,,,5516400000,,,1168200000,,,3429400000,,,918800000,,,1.586614,,,,,,89.966282,,,342721000000,,,1082400000,,,0.315825,,,13445200000,,,3.867076,,,18961600000,,,5.453689,,,,,,,,,0,1,0,0
136,2012Q3,KARNATAKA BANK LTD,226386535000,,,7294230000,,,3356678000,,,3829955000,,,107597000,,,3.222025,,,,,,35.677323,,,223784149000,,,4643110000,,,2.074816,,,19923408000,,,8.800615,,,27217638000,,,12.02264,,,,,,,,,0,1,0,0
137,2012Q3,KARUR VYSYA BANK LTD,256771914000,,,3227431000,,,1010204000,,,1217927000,,,999300000,,,1.256925,,,,,,75.1617,,,254346122000,,,801639000,,,0.315176,,,7082727000,,,2.758373,,,10310158000,,,4.015298,,,,,,,,,0,1,0,0
138,2012Q3,KOTAK MAHINDRA BANK LTD.,458376633000,,,7398670000,,,4057285000,,,3314007000,,,27378000,,,1.614103,,,,,,54.295394,,,454359496000,,,3410730000,,,0.750668,,,84080000,,,0.018343,,,7482750000,,,1.632446,,,,,,,,,0,1,0,0
139,2012Q3,LAKSHMI VILAS BANK LTD,109059050000,,,4906153000,,,3666445000,,,1050742000,,,188966000,,,4.498621,,,,,,37.810562,,,107204006000,,,3647068000,,,3.401989,,,2455820000,,,2.251826,,,7361973000,,,6.750447,,,,,,,,,0,1,0,0
140,2012Q3,NAINITAL BANK LTD,19784515000,,,624493000,,,466918000,,,122408000,,,35167000,,,3.156474,,,,,,77.450828,,,19300840000,,,0,,,0,,,318594000,,,1.61032,,,943087000,,,4.766794,,,,,,,,,0,1,0,0
141,2012Q3,RBL BANK LIMITED,45955709000,,,340170000,,,38748000,,,247174000,,,54248000,,,0.740213,,,,,,80.234883,,,45682774000,,,67235000,,,0.147178,,,272134000,,,0.592166,,,612304000,,,1.332379,,,,,,,,,0,1,0,0
142,2012Q3,SOUTH INDIAN BANK LTD,284209865000,,,4957858000,,,2846966000,,,601434000,,,1509458000,,,1.744436,,,,,,51.213165,,,281670789000,,,2418781000,,,0.858726,,,12598117000,,,4.432681,,,17555975000,,,6.177117,,,,,,,,,0,1,0,0
143,2012Q3,TAMILNAD MERCANTILE BANK LTD,153408267000,,,2334107000,,,1230238000,,,838667000,,,265202000,,,1.5215,,,,,,63.517311,,,151925705000,,,1114835000,,,0.733803,,,7512721000,,,4.897207,,,9846828000,,,6.418708,,,,,,,,,0,1,0,0
144,2012Q3,THE DHANALAKSHMI BANK LTD,76252300000,,,2726018000,,,2254755000,,,334566000,,,136697000,,,3.574998,,,,,,30.839855,,,75411600000,,,2020600000,,,2.679429,,,844980000,,,1.108137,,,3570998000,,,4.683135,,,,,,,,,0,1,0,0
145,2012Q3,YES BANK LTD.,421019500000,,,1028200000,,,653400000,,,278900000,,,95900000,,,0.244217,,,,,,80.431823,,,420192500000,,,201200000,,,0.047883,,,1933600000,,,0.459266,,,2961800000,,,0.703483,,,,,,,,,0,1,0,0
146,2012Q3,ALLAHABAD BANK,1070183808000,,,33086328000,,,22111105000,,,10251298000,,,723925000,,,3.091649,,,,,,39.636934,,,1057069402000,,,23278921000,,,2.202213,,,117810600000,,,11.008445,,,150896928000,,,14.100094,,,,,,,,,0,0,1,0
147,2012Q3,ANDHRA BANK,864820700000,,,30137900000,,,19243200000,,,9855100000,,,1039600000,,,3.484873,,,,,,39.259537,,,852988700000,,,18305900000,,,2.146089,,,83243000000,,,9.625463,,,113380900000,,,13.110336,,,,,,,,,0,0,1,0
148,2012Q3,BANK OF BARODA,2026230798000,,,52854285000,,,33274479000,,,15195343000,,,4384463000,,,2.608503,,,,,,62.349984,,,1993276160000,,,19961988000,,,1.001466,,,126567400000,,,6.246445,,,179421685000,,,8.854948,,,,,,,,,0,0,1,0
149,2012Q3,BANK OF INDIA,1825259000000,,,75492900000,,,50113600000,,,22807300000,,,2572000000,,,4.13601,,,,,,44.86157,,,1791391700000,,,47203400000,,,2.635013,,,157353400000,,,8.620881,,,232846300000,,,12.756891,,,,,,,,,0,0,1,0
150,2012Q3,BANK OF MAHARASHTRA,647784409000,,,12924471000,,,8533070000,,,3540240000,,,851161000,,,1.995181,,,,,,72.700074,,,638388309000,,,5588971000,,,0.875481,,,43682500000,,,6.74337,,,56606971000,,,8.738551,,,,,,,,,0,0,1,0
151,2012Q3,CANARA BANK,2043595800000,,,51926900000,,,32627500000,,,19299400000,,,0,,,2.540957,,,,,,29.051994,,,2028510000000,,,43118800000,,,2.125639,,,135401500000,,,6.62565,,,187328400000,,,9.166607,,,,,,,,,0,0,1,0
152,2012Q3,CENTRAL BANK OF INDIA,1536007500000,,,85070700000,,,60981300000,,,23687400000,,,402000000,,,5.53843,,,,,,41.513118,,,1500692000000,,,56957000000,,,3.795382,,,194847500000,,,12.685322,,,279918200000,,,18.223752,,,,,,,,,0,0,1,0
153,2012Q3,CORPORATION BANK,987091996000,,,19493394000,,,13315035000,,,5319282000,,,859077000,,,1.974831,,,,,,28.098591,,,981614627000,,,14016024000,,,1.427854,,,76618400000,,,7.762032,,,96111794000,,,9.736863,,,,,,,,,0,0,1,0
154,2012Q3,DENA BANK,594056930000,,,11705448000,,,5624872000,,,5158692000,,,921884000,,,1.970425,,,,,,47.343211,,,588515195000,,,7205610000,,,1.224371,,,44065000000,,,7.417639,,,55770448000,,,9.388065,,,,,,,,,0,0,1,0
155,2012Q3,IDBI BANK LIMITED,1613448393000,,,58481297000,,,27766558000,,,29389930000,,,1324809000,,,3.624615,,,,,,39.493603,,,1590352022000,,,35384926000,,,2.224974,,,,,,,,,58481297000,,,3.624615,,,,,,,,,0,1,1,0
156,2012Q3,INDIAN BANK,904409900000,,,17889100000,,,11805500000,,,5943500000,,,140100000,,,1.977986,,,,,,49.250102,,,895599500000,,,11245200000,,,1.255606,,,99471600000,,,10.998509,,,117360700000,,,12.976494,,,,,,,,,0,0,1,0
157,2012Q3,INDIAN OVERSEAS BANK,1344130668000,,,53006176000,,,28112019000,,,24712386000,,,181771000,,,3.943529,,,,,,58.611691,,,1313062852000,,,31518421000,,,2.400374,,,133490887000,,,9.931392,,,186497063000,,,13.874921,,,,,,,,,0,0,1,0
158,2012Q3,ORIENTAL BANK OF COMMERCE,1188440200000,,,34655600000,,,21618400000,,,12940600000,,,96600000,,,2.916058,,,,,,29.509516,,,1178213500000,,,23933900000,,,2.031372,,,145241500000,,,12.221187,,,179897100000,,,15.137245,,,,,,,,,0,0,1,0
159,2012Q3,PUNJAB AND SIND BANK,493315903000,,,10705215000,,,7114300000,,,3584269000,,,6646000,,,2.170053,,,,,,30.259981,,,490076507000,,,7744958000,,,1.580357,,,52235735000,,,10.588699,,,62940950000,,,12.758751,,,,,,,,,0,0,1,0
160,2012Q3,PUNJAB NATIONAL BANK,2740404693000,,,138233604000,,,89565633000,,,37931534000,,,10736437000,,,5.044277,,,,,,43.983815,,,2679604281000,,,77433223000,,,2.889726,,,258951900000,,,9.449404,,,397185504000,,,14.493681,,,,,,,,,0,0,1,0
161,2012Q3,STATE BANK OF BIKANER AND JAIPUR,510476700000,,,16812300000,,,7040400000,,,8849000000,,,922900000,,,3.293451,,,,,,47.831052,,,502435200000,,,10928800000,,,2.175166,,,30870100000,,,6.047308,,,47682400000,,,9.340759,,,,,,,,,0,0,1,0
162,2012Q3,STATE BANK OF HYDERABAD,789441396000,,,26034690000,,,15916690000,,,8038606000,,,2079394000,,,3.297862,,,,,,70.211276,,,771162108000,,,10968857000,,,1.42238,,,38404742000,,,4.8648,,,64439432000,,,8.162662,,,,,,,,,0,0,1,0
163,2012Q3,STATE BANK OF INDIA,31854056000000,,,1844871600000,,,910569200000,,,867786800000,,,66515600000,,,23.166552,,,,,,237.061312,,,30760686800000,,,848731600000,,,11.036576,,,1408989200000,,,17.69306,,,3253860800000,,,40.859612,,,,,,,,,0,0,1,0
164,2012Q3,STATE BANK OF MYSORE,411018944000,,,17803041000,,,9611222000,,,6559076000,,,1632743000,,,4.33144,,,,,,64.538901,,,399529057000,,,9237485000,,,2.312093,,,29845601000,,,7.261369,,,47648642000,,,11.592809,,,,,,,,,0,0,1,0
165,2012Q3,STATE BANK OF PATIALA,651590400000,,,24422900000,,,12113600000,,,10124800000,,,2184500000,,,3.748198,,,,,,47.778929,,,639921400000,,,12753900000,,,1.993042,,,45417500000,,,6.970253,,,69840400000,,,10.718451,,,,,,,,,0,0,1,0
166,2012Q3,STATE BANK OF TRAVANCORE,586672761000,,,17503493000,,,11836766000,,,4954088000,,,712639000,,,2.983519,,,,,,48.990433,,,578097724000,,,10077788000,,,1.743267,,,16893927000,,,2.879617,,,34397420000,,,5.863136,,,,,,,,,0,0,1,0
167,2012Q3,SYNDICATE BANK,1117973100000,,,30130000000,,,17325400000,,,12604600000,,,200000000,,,2.695056,,,,,,65.418852,,,1098262400000,,,10419300000,,,0.948708,,,87005800000,,,7.782459,,,117135800000,,,10.477515,,,,,,,,,0,0,1,0
168,2012Q3,UCO BANK,1086933100000,,,57766500000,,,31192100000,,,24282400000,,,2292000000,,,5.314633,,,,,,44.000242,,,1061515700000,,,34322900000,,,3.233386,,,102904800000,,,9.467446,,,160671300000,,,14.782078,,,,,,,,,0,0,1,0
169,2012Q3,UNION BANK OF INDIA,1658627300000,,,62971200000,,,31508300000,,,31007200000,,,455700000,,,3.796585,,,,,,58.733993,,,1621641800000,,,34747400000,,,2.14273,,,86624700000,,,5.222674,,,149595900000,,,9.019259,,,,,,,,,0,0,1,0
170,2012Q3,UNITED BANK OF INDIA,623404500000,,,24177300000,,,12235200000,,,11776600000,,,165500000,,,3.878268,,,,,,48.641081,,,611644400000,,,12417200000,,,2.030134,,,32140200000,,,5.155593,,,56317500000,,,9.033862,,,,,,,,,0,0,1,0
171,2012Q3,VIJAYA BANK,598029252000,,,18965211000,,,10742757000,,,7400522000,,,821932000,,,3.171285,,,,,,47.702464,,,588982379000,,,11164464000,,,1.895551,,,39101628000,,,6.538414,,,58066839000,,,9.709699,,,,,,,,,0,0,1,0
172,2012Q4,AB BANK LIMITED,395400000,,,58000000,,,58000000,,,0,,,0,,,14.66869,,,,,,22.931034,,,382100000,,,0,,,0,,,0,,,0,,,58000000,,,14.66869,,,,,,,,,1,0,0,0
173,2012Q4,ABU DHABI COMMERCIAL BANK PJSC,3515677000,,,0,,,0,,,0,,,0,,,0,,,,,,,,,3515677000,,,0,,,0,,,7284000,,,0.207186,,,7284000,,,0.207186,,,,,,,,,1,0,0,0
174,2012Q4,AMERICAN EXPRESS BANKING CORP.,15849302000,,,344847000,,,344847000,,,0,,,0,,,2.175787,,,,,,25.000072,,,15763090000,,,0,,,0,,,0,,,0,,,344847000,,,2.175787,,,,,,,,,1,0,0,0
175,2012Q4,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,16154300000,,,316400000,,,0,,,316400000,,,0,,,1.958612,,,,,,100,,,15837900000,,,0,,,0,,,0,,,0,,,316400000,,,1.958612,,,,,,,,,1,0,0,0
176,2012Q4,"BANK OF AMERICA , NATIONAL ASSOCIATION",82058743000,,,0,,,0,,,0,,,0,,,0,,,,,,,,,82058743000,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,1,0,0,0
177,2012Q4,BANK OF BAHRAIN & KUWAIT B.S.C.,6343600000,,,689819000,,,377188000,,,309930000,,,2701000,,,10.874251,,,,,,50.868416,,,5992700000,,,0,,,0,,,0,,,0,,,689819000,,,10.874251,,,,,,,,,1,0,0,0
178,2012Q4,BANK OF CEYLON,1009065000,,,15135000,,,0,,,7335000,,,7800000,,,1.499903,,,,,,100,,,993930000,,,0,,,0,,,0,,,0,,,15135000,,,1.499903,,,,,,,,,1,0,0,0
179,2012Q4,BANK OF NOVA SCOTIA,88284868000,,,291575000,,,291575000,,,0,,,0,,,0.330266,,,,,,55.3175,,,88123576000,,,130283000,,,0.147841,,,620500000,,,0.702838,,,912075000,,,1.033105,,,,,,,,,1,0,0,0
180,2012Q4,BARCLAYS BANK PLC,74978208000,,,5076308000,,,1788118000,,,3021099000,,,267091000,,,6.770378,,,,,,70.324693,,,71408310000,,,1506412000,,,2.109575,,,136408000,,,0.18193,,,5212716000,,,6.952308,,,,,,,,,1,0,0,0
181,2012Q4,BNP PARIBAS,57480400000,,,162600000,,,162600000,,,0,,,0,,,0.282879,,,,,,74.96925,,,57358500000,,,40700000,,,0.070957,,,0,,,0,,,162600000,,,0.282879,,,,,,,,,1,0,0,0
182,2012Q4,CITIBANK N.A,509552729000,,,14542605000,,,10797838000,,,3150378000,,,594389000,,,2.853994,,,,,,38.39405,,,503969234000,,,8959111000,,,1.77771,,,246641000,,,0.048403,,,14789246000,,,2.902398,,,,,,,,,1,0,0,0
183,2012Q4,COMMONWEALTH BANK OF AUSTRALIA,1221986000,,,0,,,0,,,0,,,0,,,0,,,,,,,,,1221986000,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,1,0,0,0
184,2012Q4,COOPERATIEVE RABOBANK U.A.,5089800000,,,0,,,0,,,0,,,0,,,0,,,,,,,,,5089800000,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,1,0,0,0
185,2012Q4,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,16412603000,,,5924000,,,0,,,0,,,5924000,,,0.036094,,,,,,100,,,16406679000,,,0,,,0,,,0,,,0,,,5924000,,,0.036094,,,,,,,,,1,0,0,0
186,2012Q4,CREDIT SUISSE AG,2500000000,,,0,,,0,,,0,,,0,,,0,,,,,,,,,2500000000,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,1,0,0,0
187,2012Q4,"CTBC BANK CO., LTD.",2656253000,,,150000000,,,150000000,,,0,,,0,,,5.647052,,,,,,63.985333,,,2560275000,,,0,,,0,,,,,,,,,150000000,,,5.647052,,,,,,,,,1,0,0,0
188,2012Q4,DBS BANK INDIA LTD.,146958553000,,,3500319000,,,2163039000,,,1337280000,,,0,,,2.381841,,,,,,54.086956,,,145065337000,,,1607103000,,,1.107848,,,0,,,0,,,3500319000,,,2.381841,,,,,,,,,1,0,0,0
189,2012Q4,DEUTSCHE BANK AG,204002772000,,,1540118000,,,298314000,,,867812000,,,373992000,,,0.75495,,,,,,82.581529,,,202730919000,,,268268000,,,0.132327,,,0,,,0,,,1540118000,,,0.75495,,,,,,,,,1,0,0,0
